ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"Governor Newsom signed SB27, preventing President Trump from appearing on next year's ballot.
 
The law is clearly UNCONSTITUTIONAL and disenfranchises millions of California voters. We need your support to OVERTURN SB27! DEMAND President Trump is on the ballot. 

JOIN THE LEGAL FIGHT NOW >>>",2019-08-23T16:34:27+0000,California Republican Party,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Governor Newsom signed SB27, preventing President Trump from appearing on next year's ballot.
 
The law is clearly UNCONSTITUTIONAL and disenfranchises millions of California voters. We need your support to OVERTURN SB27! DEMAND President Trump is on the ballot. 

JOIN THE LEGAL FIGHT NOW >>>",2019-08-23T16:34:27+0000,California Republican Party,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Governor Newsom signed SB27, preventing President Trump from appearing on next year's ballot.
 
The law is clearly UNCONSTITUTIONAL and disenfranchises millions of California voters. We need your support to OVERTURN SB27! DEMAND President Trump is on the ballot. 

JOIN THE LEGAL FIGHT NOW >>>",2019-08-23T16:34:27+0000,California Republican Party,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Governor Newsom signed SB27, preventing President Trump from appearing on next year's ballot.
 
The law is clearly UNCONSTITUTIONAL and disenfranchises millions of California voters. We need your support to OVERTURN SB27! DEMAND President Trump is on the ballot. 

JOIN THE LEGAL FIGHT NOW >>>",2019-08-23T16:34:27+0000,California Republican Party,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URGENT REQUEST: Demand President Trump is on the ballot. Sign up NOW to join the OFFICIAL legal fight! Stand With President Trump and fight back against SB27.,2019-08-23T16:34:27+0000,California Republican Party,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sign the Petition to President Trump! Tell President Trump to ban federal funds from colleges and universities that obstruct enforcement of America's immigration laws.

Radical liberals wall off their campuses from law enforcement officers to stop the arrest and deportation of illegal aliens. On these “sanctuary campuses,” liberals deliberately break the law! 

It’s outrageous that illegal aliens are admitted ahead of citizens and given generous financial aid, while American families are saddled with huge student loans. 

If you believe that immigration laws should be enforced, sign the petition to President Trump -- tell him to ban federal funding for any college or university that violates U.S. immigration law.

Defend America’s core principles against radical liberals determined to tear our nation apart!",2019-08-23T15:46:32+0000,Leadership Institute,0,99,0,999,0.019608,Alaska,0.029412,Missouri,0.009804,West Virginia,0.068627,Washington,0.04902,Virginia,0.009804,Utah,0.058824,Texas,0.019608,Tennessee,0.019608,Pennsylvania,0.009804,Oregon,0.019608,Ohio,0.029412,North Carolina,0.019608,New York,0.019608,New Mexico,0.019608,New Jersey,0.009804,Nebraska,0.009804,Mississippi,0.019608,Arizona,0.029412,Illinois,0.147059,California,0.068627,Colorado,0.009804,Connecticut,0.009804,Delaware,0.098039,Florida,0.009804,Georgia,0.029412,Indiana,0.019608,Minnesota,0.009804,Iowa,0.029412,Kansas,0.039216,Kentucky,0.009804,Maine,0.019608,Massachusetts,0.019608,Michigan,0.009804,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
President Trump and Attorney General Barr are bringing back the Federal Death Penalty.,2019-08-23T15:28:35+0000,Catholic Mobilizing Network,0,99,0,999,0.5,Kentucky,0.5,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senator Elizabeth Warren has maintained status as a top-tier candidate based on the strength of her plans to provide free college, student loan debt forgiveness and pursuit of the Green New Deal. Would you support her candidacy over Donald Trump?",2019-08-23T15:17:43+0000,The Tylt,0,99,0,999,0.076923,Alabama,0.076923,Arizona,0.076923,California,0.076923,Delaware,0.076923,Illinois,0.076923,Indiana,0.076923,Kentucky,0.076923,Massachusetts,0.153846,Michigan,0.076923,Minnesota,0.076923,North Carolina,0.076923,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senator Elizabeth Warren has maintained status as a top-tier candidate based on the strength of her plans to provide free college, student loan debt forgiveness and pursuit of the Green New Deal. Would you support her candidacy over Donald Trump?",2019-08-23T15:17:43+0000,The Tylt,0,99,0,999,0.042017,Alabama,0.008403,Rhode Island,0.033613,New York,0.016807,North Carolina,0.058824,Ohio,0.008403,Oklahoma,0.016807,Oregon,0.05042,Pennsylvania,0.02521,South Carolina,0.016807,Nevada,0.016807,Tennessee,0.058824,Texas,0.016807,Utah,0.008403,Vermont,0.016807,Virginia,0.033613,Washington,0.008403,West Virginia,0.02521,New Jersey,0.016807,Nebraska,0.008403,Alaska,0.058824,Illinois,0.008403,Arizona,0.008403,Arkansas,0.05042,California,0.042017,Colorado,0.016807,Connecticut,0.02521,Florida,0.033613,Georgia,0.016807,Indiana,0.033613,Missouri,0.02521,Kansas,0.016807,Kentucky,0.008403,Louisiana,0.008403,Maryland,0.067227,Massachusetts,0.067227,Michigan,0.016807,Mississippi,0.008403,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senator Elizabeth Warren has maintained status as a top-tier candidate based on the strength of her plans to provide free college, student loan debt forgiveness and pursuit of the Green New Deal. Would you support her candidacy over Donald Trump?",2019-08-23T15:17:43+0000,The Tylt,0,99,0,999,0.090909,Florida,0.181818,Michigan,0.090909,Missouri,0.090909,New York,0.090909,Ohio,0.181818,Pennsylvania,0.090909,Utah,0.181818,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Senator Elizabeth Warren has maintained status as a top-tier candidate based on the strength of her plans to provide free college, student loan debt forgiveness and pursuit of the Green New Deal. Would you support her candidacy over Donald Trump?",2019-08-23T15:17:43+0000,The Tylt,0,99,0,999,0.030303,California,0.090909,Missouri,0.030303,Virginia,0.030303,Pennsylvania,0.030303,Oregon,0.030303,North Carolina,0.181818,New York,0.030303,New Mexico,0.030303,New Jersey,0.030303,Michigan,0.060606,Colorado,0.060606,Massachusetts,0.090909,Kentucky,0.030303,Iowa,0.090909,Indiana,0.030303,Illinois,0.030303,Georgia,0.030303,Connecticut,0.060606,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Many people feel like Bernie Sanders could have beaten Donald Trump in the 2016 election, but can he in 2020?",2019-08-23T15:17:27+0000,The Tylt,0,99,0,999,0.076923,California,0.019231,North Dakota,0.038462,West Virginia,0.038462,Washington,0.019231,Vermont,0.115385,Texas,0.019231,South Dakota,0.057692,South Carolina,0.019231,Rhode Island,0.038462,Pennsylvania,0.038462,Oklahoma,0.057692,Ohio,0.019231,North Carolina,0.038462,Colorado,0.038462,New York,0.019231,New Jersey,0.038462,Nevada,0.038462,Missouri,0.019231,Maryland,0.019231,Louisiana,0.019231,Iowa,0.057692,Indiana,0.057692,Illinois,0.038462,Georgia,0.038462,Florida,0.019231,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Many people feel like Bernie Sanders could have beaten Donald Trump in the 2016 election, but can he in 2020?",2019-08-23T15:17:27+0000,The Tylt,0,99,0,999,0.010753,Arizona,0.010753,New Hampshire,0.010753,Washington,0.021505,Virginia,0.021505,Utah,0.107527,Texas,0.032258,Tennessee,0.021505,South Dakota,0.032258,South Carolina,0.075269,Pennsylvania,0.043011,Oregon,0.021505,Oklahoma,0.086022,Ohio,0.021505,North Dakota,0.021505,North Carolina,0.032258,New York,0.010753,Nevada,0.064516,California,0.010753,Missouri,0.043011,Minnesota,0.064516,Michigan,0.010753,Massachusetts,0.010753,Maine,0.021505,Louisiana,0.010753,Kansas,0.043011,Iowa,0.010753,Indiana,0.032258,Illinois,0.010753,Idaho,0.053763,Florida,0.010753,Connecticut,0.010753,Colorado,0.010753,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Many people feel like Bernie Sanders could have beaten Donald Trump in the 2016 election, but can he in 2020?",2019-08-23T15:17:27+0000,The Tylt,0,99,0,999,0.166667,California,0.333333,Pennsylvania,0.166667,South Carolina,0.333333,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pete Buttigieg is a Rhodes Scholar, a veteran of the War in Afghanistan, the mayor of South Bend, Indiana and openly gay—a stark contrast to our current president. Does he have what it takes to beat Donald Trump in the 2020 election?",2019-08-23T15:17:16+0000,The Tylt,0,99,0,999,0.25,Iowa,0.25,Michigan,0.25,Missouri,0.25,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pete Buttigieg is a Rhodes Scholar, a veteran of the War in Afghanistan, the mayor of South Bend, Indiana and openly gay—a stark contrast to our current president. Does he have what it takes to beat Donald Trump in the 2020 election?",2019-08-23T15:17:16+0000,The Tylt,0,99,0,999,0.014815,Alabama,0.02963,Pennsylvania,0.037037,New York,0.02963,North Carolina,0.014815,North Dakota,0.037037,Ohio,0.014815,Oklahoma,0.007407,Oregon,0.014815,South Carolina,0.02963,New Hampshire,0.014815,South Dakota,0.014815,Tennessee,0.02963,Texas,0.014815,Utah,0.074074,Virginia,0.022222,Washington,0.007407,West Virginia,0.02963,New Jersey,0.02963,Nebraska,0.051852,California,0.037037,Indiana,0.02963,Colorado,0.014815,Connecticut,0.007407,"Washington, District of Columbia",0.02963,Florida,0.037037,Georgia,0.007407,Idaho,0.066667,Illinois,0.037037,Iowa,0.022222,Missouri,0.007407,Kansas,0.02963,Kentucky,0.007407,Maine,0.022222,Maryland,0.051852,Massachusetts,0.02963,Michigan,0.014815,Minnesota,0.02963,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pete Buttigieg is a Rhodes Scholar, a veteran of the War in Afghanistan, the mayor of South Bend, Indiana and openly gay—a stark contrast to our current president. Does he have what it takes to beat Donald Trump in the 2020 election?",2019-08-23T15:17:16+0000,The Tylt,0,99,0,999,0.142857,Alabama,0.142857,Alaska,0.142857,Louisiana,0.142857,Michigan,0.285714,Pennsylvania,0.142857,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pete Buttigieg is a Rhodes Scholar, a veteran of the War in Afghanistan, the mayor of South Bend, Indiana and openly gay—a stark contrast to our current president. Does he have what it takes to beat Donald Trump in the 2020 election?",2019-08-23T15:17:16+0000,The Tylt,0,99,0,999,0.009091,Arkansas,0.009091,New Hampshire,0.009091,West Virginia,0.036364,Washington,0.045455,Virginia,0.036364,Texas,0.036364,Tennessee,0.109091,Pennsylvania,0.009091,Oregon,0.009091,Oklahoma,0.027273,Ohio,0.027273,North Dakota,0.036364,North Carolina,0.063636,New York,0.009091,New Mexico,0.009091,Montana,0.036364,California,0.009091,Missouri,0.018182,Minnesota,0.036364,Michigan,0.018182,Massachusetts,0.054545,Maryland,0.009091,Maine,0.018182,Kentucky,0.027273,Iowa,0.118182,Indiana,0.045455,Illinois,0.081818,Georgia,0.009091,Florida,0.027273,Colorado,0.009091,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biden has been the Democratic frontrunner since declaring his candidacy. But after a series of missteps and a lackluster performance in the first round of debates, he seems to be faltering. He has argued he is the only candidate who can beat Donald Trump–do you agree?",2019-08-23T15:17:01+0000,The Tylt,0,99,0,999,0.0125,Alabama,0.025,Minnesota,0.05,West Virginia,0.0125,Washington,0.0125,Virginia,0.05,Texas,0.025,Tennessee,0.0125,South Dakota,0.05,South Carolina,0.05,Pennsylvania,0.05,Ohio,0.0375,North Carolina,0.025,New Mexico,0.025,New Jersey,0.0375,Missouri,0.0375,Michigan,0.025,Arizona,0.05,Massachusetts,0.0375,Maryland,0.0125,Maine,0.0125,Louisiana,0.0125,Kentucky,0.0375,Indiana,0.0375,Illinois,0.0125,Idaho,0.0125,Hawaii,0.0625,Georgia,0.05,Florida,0.025,Connecticut,0.0125,Colorado,0.075,California,0.0125,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biden has been the Democratic frontrunner since declaring his candidacy. But after a series of missteps and a lackluster performance in the first round of debates, he seems to be faltering. He has argued he is the only candidate who can beat Donald Trump–do you agree?",2019-08-23T15:17:01+0000,The Tylt,0,99,0,999,0.090909,Alabama,0.045455,Massachusetts,0.045455,Virginia,0.090909,Ohio,0.045455,New Jersey,0.045455,Missouri,0.045455,Minnesota,0.045455,Michigan,0.045455,Indiana,0.045455,Arizona,0.045455,Illinois,0.045455,Georgia,0.045455,Florida,0.136364,Connecticut,0.090909,California,0.045455,Arkansas,0.045455,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biden has been the Democratic frontrunner since declaring his candidacy. But after a series of missteps and a lackluster performance in the first round of debates, he seems to be faltering. He has argued he is the only candidate who can beat Donald Trump–do you agree?",2019-08-23T15:17:01+0000,The Tylt,0,99,0,999,0.074074,California,0.148148,Pennsylvania,0.037037,Wisconsin,0.037037,Washington,0.037037,Virginia,0.037037,Utah,0.037037,Texas,0.037037,Tennessee,0.037037,South Carolina,0.037037,Ohio,0.037037,"Washington, District of Columbia",0.037037,New Jersey,0.074074,Montana,0.037037,Missouri,0.037037,Massachusetts,0.074074,Louisiana,0.037037,Iowa,0.037037,Georgia,0.037037,Florida,0.074074,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biden has been the Democratic frontrunner since declaring his candidacy. But after a series of missteps and a lackluster performance in the first round of debates, he seems to be faltering. He has argued he is the only candidate who can beat Donald Trump–do you agree?",2019-08-23T15:17:01+0000,The Tylt,0,99,0,999,0.024096,Arizona,0.012048,New Hampshire,0.024096,Washington,0.012048,Virginia,0.012048,Utah,0.036145,Texas,0.036145,Tennessee,0.012048,South Dakota,0.036145,South Carolina,0.060241,Pennsylvania,0.012048,Oregon,0.024096,Oklahoma,0.084337,Ohio,0.060241,North Carolina,0.072289,New York,0.024096,New Jersey,0.024096,Missouri,0.012048,Arkansas,0.012048,Idaho,0.036145,California,0.012048,Colorado,0.012048,Delaware,0.012048,"Washington, District of Columbia",0.048193,Florida,0.060241,Georgia,0.024096,Illinois,0.024096,Minnesota,0.024096,Indiana,0.012048,Kentucky,0.036145,Louisiana,0.048193,Maryland,0.012048,Massachusetts,0.036145,Michigan,0.012048,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a commanding performance in the first round of the Democratic debates, Kamala Harris has soared in the polls. But does she have what it takes to beat Donald Trumps?",2019-08-23T15:16:50+0000,The Tylt,0,99,0,999,0.043478,Alabama,0.021739,New Mexico,0.043478,Virginia,0.108696,Texas,0.021739,Tennessee,0.021739,South Dakota,0.021739,South Carolina,0.086957,Pennsylvania,0.065217,Oklahoma,0.021739,North Carolina,0.043478,New York,0.021739,New Jersey,0.021739,Alaska,0.021739,New Hampshire,0.065217,Michigan,0.021739,Massachusetts,0.021739,Louisiana,0.043478,Kentucky,0.021739,Iowa,0.086957,Indiana,0.130435,Illinois,0.021739,Georgia,0.021739,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a commanding performance in the first round of the Democratic debates, Kamala Harris has soared in the polls. But does she have what it takes to beat Donald Trumps?",2019-08-23T15:16:50+0000,The Tylt,0,99,0,999,0.25,Louisiana,0.25,Massachusetts,0.25,New York,0.25,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a commanding performance in the first round of the Democratic debates, Kamala Harris has soared in the polls. But does she have what it takes to beat Donald Trumps?",2019-08-23T15:16:50+0000,The Tylt,0,99,0,999,1,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a commanding performance in the first round of the Democratic debates, Kamala Harris has soared in the polls. But does she have what it takes to beat Donald Trumps?",2019-08-23T15:16:50+0000,The Tylt,0,99,0,999,0.035714,Alabama,0.035714,New York,0.035714,Utah,0.071429,Texas,0.107143,Tennessee,0.035714,Pennsylvania,0.035714,Oregon,0.107143,North Carolina,0.035714,New Jersey,0.035714,Arizona,0.035714,Nebraska,0.035714,Minnesota,0.035714,Massachusetts,0.071429,Indiana,0.035714,Illinois,0.035714,Hawaii,0.142857,California,0.071429,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joe Biden says this election is a ""battle for the soul of this nation."" Do you think he's the one who's going to save it?",2019-08-23T15:16:29+0000,The Tylt,0,99,0,999,0.038462,Arkansas,0.076923,Oklahoma,0.038462,Virginia,0.038462,Utah,0.076923,Texas,0.038462,South Dakota,0.076923,Pennsylvania,0.038462,Oregon,0.038462,New Jersey,0.115385,California,0.038462,Massachusetts,0.076923,Louisiana,0.038462,Kentucky,0.038462,Iowa,0.115385,Illinois,0.038462,Florida,0.076923,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Reagan was right then, and his words are still true today. We MUST make fixing our roads and bridges a priority for candidates during this election. 

DEMAND a plan to #FixLARoads.",2019-08-23T14:38:22+0000,Louisiana Coalition To Fix Our Roads,0,99,0,999,0.997706,Louisiana,0.002294,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Momentum is growing! 

Today we are honored to announce Mr. Dan Carr, Harrison County GOP Club President has given us his full support! Thank you also to Gulfport Mayor Billy Hewes for his endorsement. 

Thank you also to Jonathan Carr and US Marine Caleb Carr for being with us today. It's a great day to be on the Mississippi Gulf Coast.",2019-08-23T13:31:54+0000,Andy Taggart for Attorney General,0,99,1000,4999,1,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11:00 AM, 
PROTEST THE BURNING OF THE AMAZON AT THE BRAZILIAN EMBASSY.

IF YOU LIVE OUTSIDE OF THE BRAZIL,

Don’t Visit Brazil.

Don’t Buy Anything From Brazil.

Dump  Brazilian Coffee And Rum In The Streets.

LEAD PROTESTS OUTSIDE BRAZILIAN EMBASSIES. 
call for your government to ban travel to Brazil, 
oust Brazilian diplomats, 
cut relations,

BAN ALL TRADE WITH BRAZIL,

post your opinions on Brazilian social media accounts and websites, .

BURN THE BRAZILIAN FLAG and effigies of the PRESIDENT OF BRAZIL in front on TV news camera, 
etc.

IF YOU LIVE INSIDE THE BRAZIL,

Boycott and protest businesses and organizations that contribute to climate change, including their business suppliers.

Buy public stock for businesses that contribute to climate change, including other businesses that support businesses that contribute to climate change, and lead stockholder revolts.

Join organizations that deny climate change and take over their boards and change the mission of those organization to support climate change mitigation.

Protest owners of businesses and organizations that contribute to climate change at their residences.

Join climate change activist organizations and political groups, organize, support climate change candidates, lobby communities, etc.

Shared from @jenniferjohnsonstern 
#FridaysForFuture 
#schoolstrike4climate 
#ClimateStrike
#resist #greennewdeal 
#climatechange 
#extinctionrebellion #thisiszerohour #climatechangeisreal #climatecrisis 
#climateactionnow
#climateemergency 
#auspol #brazil 
#wedonthavetime #wildfire 
#wildfire2019  #gretathunberg #boycottbrazil #france #germany #italy #sweden #climatebreakdown #unitedforclimate
#saveourworld #amazonfire
#amazonrainforest #savetheamazon #actforamazonia",2019-08-23T10:33:07+0000,Jeff White,0,99,0,999,0.058824,California,0.117647,Florida,0.058824,Illinois,0.529412,New York,0.235294,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you support President Trump, join us!",2019-08-23T10:00:00+0000,Need It LLC,0,99,0,999,0.036364,Alabama,0.009091,Montana,0.009091,West Virginia,0.027273,Washington,0.063636,Virginia,0.009091,Vermont,0.054545,Texas,0.018182,Tennessee,0.009091,South Carolina,0.009091,Rhode Island,0.036364,Pennsylvania,0.054545,Ohio,0.036364,North Carolina,0.063636,New York,0.009091,New Mexico,0.036364,Missouri,0.009091,Alaska,0.018182,Mississippi,0.018182,Minnesota,0.054545,Michigan,0.009091,Massachusetts,0.063636,Kentucky,0.036364,Kansas,0.009091,Iowa,0.018182,Indiana,0.054545,Illinois,0.018182,Georgia,0.090909,Florida,0.054545,California,0.036364,Arkansas,0.018182,Arizona,0.009091,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you support President Trump, join us!",2019-08-23T10:00:00+0000,Need It LLC,0,99,0,999,0.016949,Alabama,0.016949,South Carolina,0.008475,New York,0.059322,North Carolina,0.025424,Ohio,0.016949,Oklahoma,0.008475,Oregon,0.042373,Pennsylvania,0.076271,Tennessee,0.016949,Nevada,0.118644,Texas,0.008475,Utah,0.016949,Virginia,0.008475,Washington,0.050847,West Virginia,0.008475,Wisconsin,0.016949,New Mexico,0.008475,Nebraska,0.033898,Arizona,0.042373,Illinois,0.025424,Arkansas,0.025424,California,0.008475,Colorado,0.008475,Connecticut,0.067797,Florida,0.042373,Georgia,0.025424,Indiana,0.033898,Missouri,0.025424,Iowa,0.025424,Kentucky,0.042373,Maryland,0.016949,Massachusetts,0.025424,Michigan,0.008475,Minnesota,0.008475,Mississippi,0.008475,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you support President Trump, join us!",2019-08-23T10:00:00+0000,Need It LLC,0,99,0,999,0.022472,Alabama,0.022472,New Jersey,0.022472,West Virginia,0.044944,Virginia,0.011236,Utah,0.033708,Texas,0.067416,Tennessee,0.011236,South Dakota,0.011236,South Carolina,0.033708,Pennsylvania,0.011236,Oregon,0.022472,Oklahoma,0.123596,Ohio,0.05618,North Carolina,0.044944,New York,0.011236,Nebraska,0.022472,Arizona,0.044944,Missouri,0.022472,Mississippi,0.022472,Michigan,0.011236,Maine,0.044944,Kentucky,0.022472,Iowa,0.033708,Indiana,0.022472,Illinois,0.011236,Georgia,0.089888,Florida,0.022472,Delaware,0.011236,Connecticut,0.022472,Colorado,0.033708,Arkansas,0.011236,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you support President Trump, join us!",2019-08-23T10:00:00+0000,Need It LLC,0,99,0,999,0.023438,Alabama,0.046875,Pennsylvania,0.023438,New Jersey,0.015625,New Mexico,0.039063,New York,0.0625,North Carolina,0.023438,Ohio,0.023438,Oklahoma,0.007813,Oregon,0.023438,South Carolina,0.007813,Nevada,0.007813,South Dakota,0.039063,Tennessee,0.117188,Texas,0.046875,Virginia,0.023438,Washington,0.015625,West Virginia,0.007813,Wisconsin,0.007813,New Hampshire,0.007813,Nebraska,0.015625,Arizona,0.039063,Illinois,0.007813,Arkansas,0.023438,California,0.015625,Colorado,0.007813,Connecticut,0.09375,Florida,0.023438,Georgia,0.007813,Hawaii,0.03125,Indiana,0.015625,Montana,0.007813,Kansas,0.007813,Kentucky,0.015625,Maryland,0.046875,Michigan,0.007813,Minnesota,0.03125,Mississippi,0.023438,Missouri,0.007813,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
